,account_id,count
6991,1244937,1
6989,1244780,1
6988,1244417,1
6983,1242830,1
23046,5817587,1
23038,5813586,1
7012,1250355,1
7011,1250271,1
7008,1250142,1
7007,1249381,1
6938,1230390,1
6937,1230012,1
6964,1236880,1
6962,1236536,1
6961,1236480,1
6960,1236399,1
6958,1236014,1
6954,1235013,1
6953,1234797,1
6951,1234354,1
23062,5822583,1
23059,5822078,1
23056,5821557,1
23054,5820357,1
23052,5819881,1
23051,5819855,1
23080,5829967,1
6917,1223172,1
6914,1221905,1
6911,1221747,1
6910,1221543,1
6933,1227510,1
6926,1225343,1
6924,1225100,1
6923,1224706,1
6921,1224043,1
6920,1224020,1
23070,5826988,1
23069,5826553,1
6949,1234075,1
6943,1232647,1
6941,1231605,1
6884,1215490,1
6881,1214714,1
6880,1214607,1
6878,1214512,1
6874,1213744,1
6899,1219221,1
6898,1219138,1
6896,1217631,1
6895,1217616,1
6894,1217603,1
6893,1217531,1
23094,5832932,1
23088,5831829,1
23087,5831808,1
23083,5830606,1
23082,5830386,1
23115,5839212,1
23114,5839004,1
23113,5838822,1
6854,1207184,1
6851,1206378,1
6845,1205453,1
6863,1211412,1
6857,1208811,1
23110,5838529,1
23109,5838300,1
23108,5838206,1
23107,5838122,1
23104,5837187,1
23101,5835985,1
23100,5835435,1
23098,5834962,1
6818,1197267,1
6817,1196933,1
6816,1196861,1
6810,1193257,1
6807,1192169,1
6836,1202800,1
6834,1202245,1
6833,1202233,1
6832,1201247,1
6831,1201212,1
6830,1200796,1
6829,1200473,1
6825,1200201,1
23124,5841161,1
23123,5841111,1
23116,5839554,1
6775,1178386,1
6806,1186395,1
6803,1186140,1
6800,1186026,1
6797,1185545,1
6794,1185323,1
6793,1185166,1
6792,1185028,1
6791,1184843,1
23140,5844926,1
23139,5844134,1
23135,5843511,1
23133,5842993,1
23132,5841942,1
23131,5841909,1
23130,5841879,1
23161,5849688,1
6774,1177951,1
6773,1177647,1
6772,1177475,1
6769,1176509,1
6763,1175094,1
6760,1165719,1
6759,1165603,1
23157,5848779,1
23154,5848409,1
23148,5847562,1
23143,5845231,1
6789,1184338,1
6784,1182335,1
6782,1181996,1
6777,1178817,1
6725,1148963,1
6719,1147742,1
6741,1154145,1
6733,1150123,1
6732,1149785,1
6727,1148997,1
6757,1158946,1
6754,1157831,1
6751,1156362,1
6746,1155565,1
6745,1155395,1
23173,5853978,1
23169,5853127,1
23166,5851526,1
23164,5850344,1
23162,5849929,1
23206,5865645,1
23205,5865586,1
23204,5864720,1
23201,5864174,1
23198,5863039,1
23196,5862597,1
23195,5862376,1
23192,5861507,1
23191,5860979,1
23188,5859007,1
23183,5858546,1
23182,5858467,1
23181,5857170,1
23179,5857000,1
23177,5855851,1
6726,1148996,1
23210,5866323,1
23208,5866207,1
23207,5865676,1
6693,1143266,1
6691,1143159,1
6686,1141558,1
6680,1139113,1
6709,1146938,1
6707,1145696,1
6706,1145503,1
6703,1145011,1
6700,1144533,1
6699,1144436,1
6698,1144112,1
6696,1143789,1
6695,1143769,1
23233,5874120,1
23231,5873842,1
23227,5872535,1
23223,5872131,1
6675,1138286,1
6673,1137406,1
6671,1137235,1
6670,1137226,1
6665,1136106,1
23219,5871318,1
23217,5870671,1
23216,5870038,1
23215,5869923,1
23214,5869535,1
23213,5869079,1
23212,5866839,1
6643,1131964,1
6642,1131588,1
6636,1129597,1
6632,1128358,1
6631,1127931,1
6659,1134533,1
6658,1134376,1
6656,1133601,1
6655,1133600,1
6654,1133591,1
6653,1133518,1
6652,1133512,1
6651,1132836,1
6649,1132486,1
23235,5874150,1
23234,5874148,1
23261,5880146,1
23259,5880025,1
23258,5879453,1
6629,1127645,1
6624,1126964,1
6621,1126288,1
6616,1125639,1
6615,1125573,1
23251,5878655,1
23249,5878134,1
23247,5877215,1
23245,5876843,1
23244,5876816,1
23240,5875393,1
6646,1132161,1
6645,1132054,1
23274,5883927,1
23272,5882442,1
23271,5882271,1
6614,1125303,1
6612,1125166,1
6611,1125086,1
6610,1124999,1
6608,1124746,1
6607,1124641,1
6601,1122242,1
23269,5881811,1
23268,5881110,1
23267,5880943,1
23266,5880751,1
23263,5880518,1
23262,5880370,1
23300,5892178,1
23297,5890919,1
23293,5889417,1
23292,5887882,1
23291,5887736,1
23290,5887641,1
6598,1121958,1
6596,1121640,1
6595,1121386,1
6594,1121375,1
6587,1120825,1
6586,1120528,1
6583,1119590,1
23285,5886588,1
23283,5885860,1
23275,5884038,1
23311,5897046,1
23310,5896945,1
23309,5896534,1
23308,5895490,1
23304,5893863,1
6580,1118319,1
6578,1117996,1
6576,1117682,1
6575,1117609,1
6573,1117042,1
6572,1116928,1
6569,1116149,1
6568,1115753,1
6567,1115230,1
23302,5892652,1
23301,5892308,1
23319,5899993,1
6565,1115077,1
6563,1114549,1
6562,1114012,1
6561,1113789,1
6559,1113269,1
6558,1113132,1
6557,1113130,1
6556,1112446,1
6555,1112133,1
6554,1111618,1
6552,1111393,1
6551,1111239,1
23317,5898752,1
23316,5898079,1
23313,5897391,1
6534,1105885,1
6533,1105764,1
6532,1105558,1
6527,1104456,1
6526,1104193,1
6522,1103338,1
6519,1103074,1
6545,1108976,1
6543,1107805,1
6539,1106809,1
6535,1106025,1
23334,5902812,1
23331,5902513,1
23325,5901708,1
23324,5901678,1
23323,5901628,1
23360,5909539,1
23352,5908567,1
23351,5908219,1
6518,1102890,1
6516,1102288,1
6511,1101486,1
6510,1101320,1
6507,1101016,1
6506,1101010,1
6505,1100743,1
23349,5907978,1
23347,5907750,1
23345,5907014,1
23342,5906307,1
23339,5904240,1
23338,5904089,1
23371,5912850,1
23369,5912203,1
23368,5911990,1
23367,5911965,1
6483,1095505,1
6482,1095434,1
6502,1099478,1
6500,1099165,1
6499,1099042,1
6498,1098897,1
6497,1098860,1
6494,1098275,1
6493,1097775,1
6489,1096698,1
6487,1096185,1
23363,5910507,1
23389,5916719,1
23387,5916600,1
23385,5916157,1
23383,5915331,1
6466,1092932,1
6465,1092892,1
6463,1092628,1
6462,1092483,1
6461,1092045,1
6457,1091350,1
6455,1090624,1
23382,5915103,1
23379,5914857,1
23377,5914825,1
23376,5914770,1
23375,5914358,1
6417,1082931,1
6412,1081638,1
6411,1081391,1
6407,1080048,1
6432,1085077,1
6427,1084421,1
6423,1084078,1
6444,1088375,1
6442,1087682,1
6441,1087306,1
6439,1087125,1
23397,5917701,1
23396,5917691,1
23395,5917663,1
23392,5917359,1
23391,5916975,1
23418,5923934,1
23417,5923273,1
6390,1075670,1
6383,1074408,1
6405,1079893,1
6403,1079641,1
6402,1079305,1
6401,1078611,1
6398,1077316,1
6397,1077028,1
23413,5923012,1
23405,5920129,1
23400,5918837,1
6421,1083262,1
6420,1083125,1
6419,1083113,1
23437,5930381,1
23436,5930190,1
23435,5929213,1
23434,5928911,1
6372,1071474,1
6368,1069080,1
6366,1069041,1
6365,1068728,1
6364,1068652,1
6363,1068587,1
6359,1067491,1
23429,5927389,1
23426,5926521,1
23423,5925432,1
23422,5925372,1
23419,5924648,1
23451,5935757,1
23450,5935238,1
6342,1064944,1
6338,1064633,1
6331,1063298,1
6328,1062718,1
6327,1061672,1
6358,1067382,1
6355,1067070,1
6354,1066972,1
6350,1066545,1
6347,1066386,1
6346,1065836,1
23443,5933118,1
23442,5931878,1
23439,5930614,1
6305,1058512,1
6301,1057428,1
6300,1057316,1
6299,1057082,1
6298,1056218,1
6296,1054884,1
6295,1054488,1
6326,1061663,1
6322,1061235,1
6319,1060778,1
6314,1060155,1
6312,1059876,1
23459,5937768,1
23458,5937453,1
23454,5936501,1
23453,5936285,1
6269,1049372,1
6268,1049346,1
6294,1054368,1
6293,1054355,1
6292,1054351,1
6289,1053782,1
6284,1052217,1
6283,1051973,1
6280,1051257,1
23475,5941201,1
23472,5941027,1
23467,5940155,1
23465,5939678,1
23464,5939098,1
23463,5939067,1
6310,1059342,1
23499,5946002,1
23498,5945987,1
6242,1041476,1
6238,1040181,1
6237,1039932,1
6262,1048185,1
6252,1045830,1
6251,1044135,1
23493,5944825,1
23491,5944373,1
23485,5942970,1
23482,5941906,1
6278,1051061,1
6276,1050648,1
6274,1050474,1
6270,1049503,1
23517,5949985,1
23515,5949749,1
23513,5949323,1
6226,1038186,1
6225,1038166,1
6223,1037706,1
6220,1037139,1
6219,1036447,1
6218,1036385,1
6216,1035575,1
6215,1034628,1
23507,5947994,1
23506,5947608,1
23504,5947172,1
23502,5947046,1
23500,5946253,1
6198,1032008,1
6197,1031564,1
6192,1030564,1
6183,1029482,1
6212,1034423,1
6209,1034264,1
6208,1034218,1
6206,1034002,1
6205,1033871,1
6204,1033668,1
6202,1033493,1
6200,1033210,1
23526,5952603,1
23525,5952472,1
23519,5951198,1
23518,5950106,1
6163,1026417,1
6159,1025260,1
6156,1024312,1
6154,1023397,1
6151,1022779,1
6182,1029286,1
6170,1027666,1
6169,1027617,1
6168,1027356,1
23542,5956014,1
23540,5955381,1
23537,5955059,1
23532,5953981,1
23531,5953386,1
23529,5953157,1
23527,5953001,1
23563,5961151,1
23560,5960450,1
6147,1019894,1
6144,1018848,1
6143,1018080,1
6142,1017889,1
6141,1017590,1
6139,1016341,1
23554,5958962,1
23550,5958465,1
23549,5957813,1
23548,5957540,1
23547,5957280,1
23545,5957160,1
23544,5956956,1
6165,1026954,1
6106,1009953,1
6104,1009328,1
23590,5967042,1
23578,5964597,1
6134,1015189,1
6131,1014938,1
6127,1014426,1
6123,1013292,1
6122,1013285,1
6119,1013099,1
23574,5963412,1
23570,5962258,1
23569,5962252,1
23567,5962094,1
23565,5961651,1
23564,5961363,1
23594,5967924,1
6102,1008934,1
6098,1008736,1
6097,1007983,1
6093,1007389,1
6089,1005722,1
6088,1005362,1
6118,1013080,1
6116,1012353,1
6114,1011996,1
6113,1011782,1
6112,1011513,1
6111,1011372,1
6109,1010815,1
6108,1010394,1
6107,1010021,1
6063,998773,1
6062,998525,1
6061,998008,1
6059,997122,1
6055,996521,1
6085,1004706,1
6083,1003874,1
6078,1003192,1
6077,1002989,1
6073,1001802,1
23603,5970277,1
23602,5969745,1
23601,5969742,1
23600,5969572,1
23598,5969166,1
23597,5968843,1
6036,990157,1
6033,989893,1
6032,989303,1
6027,988018,1
6052,996068,1
6051,995291,1
6050,994798,1
6047,994342,1
6043,993036,1
6039,991602,1
23619,5973212,1
23616,5972630,1
6069,1000682,1
6068,1000263,1
6067,1000232,1
6064,999192,1
5999,980288,1
5997,980072,1
5996,980012,1
6019,983899,1
6018,983483,1
6015,983193,1
6011,982061,1
6009,981035,1
6008,980957,1
23638,5975754,1
23637,5975646,1
23635,5975525,1
23634,5975516,1
23633,5975477,1
23631,5974529,1
23623,5973375,1
5966,972473,1
5964,972129,1
5990,979028,1
5987,978033,1
5986,977378,1
5982,975535,1
5979,974628,1
5977,974425,1
5976,973923,1
23652,5978498,1
23650,5978372,1
23647,5978128,1
23646,5977420,1
23643,5976932,1
23639,5975806,1
6003,980639,1
5958,971287,1
5957,971118,1
5955,970510,1
5953,968966,1
5952,968900,1
5951,968663,1
5947,967267,1
5943,966092,1
23665,5981274,1
23657,5979503,1
5974,973743,1
5973,973315,1
5972,973176,1
5971,973014,1
5970,972833,1
5968,972616,1
5925,961108,1
5924,961044,1
5923,960616,1
5922,960425,1
5920,960186,1
5919,960150,1
5915,959893,1
5913,959490,1
23683,5984967,1
23674,5983461,1
23672,5983252,1
5939,965309,1
5938,965298,1
5934,963375,1
5931,963123,1
5930,962611,1
5885,952520,1
5884,952418,1
5881,952308,1
5910,959167,1
5903,957720,1
5901,956376,1
5900,956359,1
5899,956119,1
5895,955402,1
23701,5990430,1
23699,5989601,1
23697,5988671,1
23695,5988489,1
23693,5987513,1
23692,5987193,1
23688,5985296,1
23729,5997526,1
23728,5997217,1
23726,5997110,1
23725,5996418,1
23724,5996334,1
23720,5995397,1
5874,950376,1
5872,949829,1
5865,944183,1
23715,5994359,1
23711,5993245,1
23706,5992242,1
23705,5992172,1
5894,955242,1
5892,954819,1
5891,954816,1
23742,6001180,1
5845,939532,1
5844,939114,1
5843,938691,1
5842,938011,1
5840,937889,1
5837,937523,1
5860,943388,1
5858,943054,1
5855,942470,1
5851,941727,1
5849,941308,1
5848,940548,1
23734,5998310,1
23732,5997774,1
23730,5997648,1
5786,915738,1
5784,914365,1
5812,928914,1
5809,926380,1
5801,922368,1
5830,935514,1
5829,935480,1
5828,934745,1
5827,934623,1
5822,933443,1
5821,933272,1
5819,931842,1
5817,931183,1
23745,6002823,1
23744,6002669,1
23743,6002639,1
5762,910180,1
5761,909892,1
5757,909515,1
5777,911726,1
5775,911578,1
5770,911194,1
5769,910880,1
5767,910862,1
23764,6008091,1
23763,6007866,1
23759,6006726,1
23754,6004896,1
23753,6004890,1
5795,920184,1
5794,918907,1
5787,916163,1
5722,899005,1
5720,898129,1
5719,898089,1
5750,908058,1
5748,906676,1
5745,905824,1
5743,905291,1
5741,904569,1
5738,903303,1
23782,6012204,1
23776,6011734,1
23774,6010878,1
23773,6010432,1
23769,6009877,1
23768,6008710,1
23767,6008627,1
5690,890213,1
5687,888244,1
5718,897470,1
5717,897329,1
5716,896489,1
5713,895732,1
5711,895635,1
5707,895119,1
5704,893359,1
23797,6017615,1
23790,6014137,1
23785,6012847,1
5733,902105,1
5729,900637,1
5725,899278,1
5724,899082,1
5649,871186,1
5639,867021,1
5666,882072,1
5660,875170,1
5656,872964,1
5655,872246,1
5686,887897,1
5680,886935,1
5677,886240,1
5676,885866,1
23806,6020002,1
23804,6019016,1
5702,892776,1
5695,891311,1
5694,891282,1
5691,890535,1
23837,6027841,1
23831,6026242,1
5638,866281,1
5633,864938,1
5632,864592,1
5631,864459,1
5629,863980,1
5627,863659,1
5624,863185,1
23830,6026033,1
23828,6025762,1
23825,6025083,1
23819,6023149,1
23817,6022968,1
23816,6022877,1
5652,871795,1
23854,6030932,1
23847,6030077,1
5604,858201,1
5603,858135,1
5602,857486,1
5601,857428,1
5597,856472,1
5622,862807,1
5620,862382,1
5616,861552,1
5614,860159,1
5611,859291,1
23846,6029941,1
23845,6029903,1
23844,6029214,1
23840,6028393,1
23865,6032946,1
23863,6032779,1
5574,852149,1
5569,851149,1
5564,850405,1
5561,849648,1
5590,854364,1
5585,853345,1
5584,853257,1
5582,852967,1
5580,852873,1
23862,6032760,1
23860,6032519,1
23859,6032430,1
23858,6031771,1
23856,6031131,1
23884,6038716,1
23883,6037860,1
23880,6037636,1
5558,848606,1
5557,848353,1
5556,848238,1
5555,847934,1
5551,847410,1
5547,846885,1
5544,845766,1
23876,6035827,1
23872,6034655,1
23870,6034523,1
23869,6033986,1
23868,6033826,1
23866,6033055,1
23903,6047680,1
23902,6047666,1
23901,6047249,1
23899,6044541,1
23896,6043285,1
5540,845071,1
5536,844656,1
5535,844440,1
5534,844432,1
5528,842015,1
23893,6042579,1
23891,6042166,1
23889,6040540,1
23888,6039780,1
23887,6039264,1
23886,6038808,1
5487,825625,1
5486,825458,1
5483,822501,1
5481,822052,1
5480,821428,1
5505,833060,1
5501,832261,1
5523,839464,1
5521,838883,1
5517,837920,1
5516,837637,1
5513,836175,1
5512,836101,1
23910,6050669,1
23909,6050340,1
23907,6048744,1
23936,6058768,1
23933,6057409,1
23931,6057235,1
23928,6056084,1
5475,817078,1
5474,816728,1
5473,815343,1
5465,811803,1
23925,6055520,1
23923,6054955,1
23922,6053428,1
23920,6052385,1
23916,6052172,1
23911,6050789,1
5494,828054,1
5490,826662,1
5444,805329,1
5440,804015,1
5438,803090,1
5435,802978,1
5434,802954,1
5431,800760,1
5457,809533,1
5456,809175,1
5455,808541,1
5454,808052,1
5449,806008,1
5448,805960,1
23941,6060507,1
23940,6059513,1
23939,6059208,1
23937,6058805,1
23960,6065754,1
5412,796428,1
5400,791716,1
5430,800688,1
5427,799231,1
5425,799216,1
5424,799105,1
5418,797377,1
23958,6065126,1
23956,6064133,1
23953,6063704,1
23952,6063646,1
23950,6063173,1
23949,6063014,1
23944,6061174,1
5445,805634,1
23986,6074326,1
23983,6073454,1
23979,6072265,1
23978,6071914,1
5397,791248,1
5395,790922,1
5394,790718,1
5391,790195,1
5390,790124,1
5388,789867,1
5384,788374,1
23973,6070716,1
23968,6068816,1
23965,6067336,1
23963,6066177,1
23961,6065788,1
23994,6077123,1
23993,6075787,1
5366,784377,1
5364,783743,1
5362,783257,1
5359,782545,1
5358,782337,1
5381,787832,1
5380,787651,1
5378,787131,1
5377,786830,1
5373,785781,1
5371,784944,1
5369,784927,1
5367,784417,1
23990,6075206,1
24015,6083918,1
24013,6083805,1
24011,6083428,1
24010,6083322,1
24009,6082491,1
5347,778835,1
5341,778324,1
5340,778145,1
5337,777375,1
5336,776968,1
24005,6081134,1
24001,6080281,1
24000,6080008,1
23999,6079283,1
23996,6078348,1
23995,6077938,1
24024,6086694,1
5317,771062,1
5316,770808,1
5315,770698,1
5310,769828,1
5307,769356,1
5305,769210,1
5329,774427,1
5328,774022,1
5327,773262,1
5325,773050,1
5322,771868,1
5319,771271,1
24022,6086333,1
24021,6085995,1
24018,6084859,1
5281,764430,1
5280,764269,1
5275,763514,1
5273,763212,1
5271,762110,1
5301,768175,1
5295,767041,1
5294,766696,1
5292,766519,1
5291,766497,1
5287,765889,1
24038,6089798,1
24037,6089737,1
24035,6089547,1
24034,6089505,1
24025,6086740,1
24055,6094997,1
5253,758138,1
5252,757792,1
5248,755759,1
5246,755143,1
5243,753456,1
5239,752722,1
5269,761858,1
5267,761602,1
5258,759788,1
5255,758517,1
24053,6094811,1
24049,6094122,1
24047,6092580,1
24045,6091893,1
24043,6090903,1
24072,6100818,1
5237,752424,1
5236,752384,1
5233,751295,1
5231,750627,1
5230,750456,1
5229,750219,1
5228,750197,1
5225,749565,1
24068,6099700,1
24066,6099582,1
24064,6099157,1
24063,6098713,1
24061,6096944,1
24060,6096171,1
24059,6095979,1
24087,6106033,1
5201,737558,1
5199,737140,1
5198,737005,1
5218,742106,1
5216,741498,1
5213,740431,1
5211,740310,1
24086,6105829,1
24085,6105821,1
24083,6104701,1
24082,6104050,1
24080,6103593,1
24078,6102923,1
24077,6102779,1
24073,6100845,1
5171,731723,1
5169,731522,1
5168,731416,1
5190,735555,1
5186,734513,1
5182,733822,1
5181,733706,1
5180,733675,1
5176,732850,1
24101,6109122,1
24099,6108284,1
24097,6108229,1
24096,6108210,1
24093,6107850,1
24091,6107250,1
24088,6106737,1
24122,6111909,1
24120,6111690,1
24119,6111114,1
5158,730119,1
5150,728111,1
5148,727774,1
5147,727195,1
5146,727060,1
5143,726035,1
24118,6110845,1
24116,6110791,1
24114,6110731,1
24112,6110482,1
24110,6109705,1
5174,732553,1
5173,731921,1
24139,6116615,1
24136,6116395,1
24135,6116306,1
5120,720681,1
5118,720571,1
5117,720031,1
5112,718273,1
5142,726018,1
5141,725956,1
5137,725211,1
5134,724351,1
5133,724262,1
24134,6116146,1
24131,6115363,1
24130,6115014,1
24126,6113446,1
24151,6118760,1
5091,712404,1
5087,712016,1
5085,711413,1
5081,710918,1
5110,717639,1
5109,717295,1
5106,715842,1
5105,715708,1
5104,715703,1
5103,715289,1
5096,713914,1
24149,6118377,1
24147,6118340,1
24145,6117877,1
24141,6116987,1
24171,6126157,1
24170,6125718,1
5060,700454,1
5058,697303,1
5055,697140,1
5054,696658,1
5075,709243,1
5072,708839,1
5071,708654,1
5069,708160,1
5067,705633,1
24166,6123372,1
24160,6122446,1
24156,6121495,1
24155,6120865,1
24154,6119786,1
5024,677805,1
5015,672195,1
5045,692127,1
5043,690904,1
5042,689865,1
5040,688117,1
5038,685966,1
5037,685457,1
5033,683146,1
24182,6128252,1
24181,6127341,1
24179,6127122,1
24178,6127096,1
24176,6126952,1
24173,6126800,1
24172,6126162,1
24209,6135640,1
24206,6135386,1
24205,6135375,1
5014,669995,1
5013,669620,1
5012,669145,1
5011,668774,1
5007,664030,1
5004,661923,1
5003,661516,1
5002,661185,1
24195,6131594,1
24191,6130374,1
5030,682493,1
5028,681731,1
5025,678156,1
24219,6139005,1
24215,6137316,1
4981,630036,1
4977,626750,1
4972,622375,1
4969,616225,1
4968,615328,1
4996,655872,1
4995,650477,1
4991,640915,1
4990,639118,1
4988,637667,1
4985,634356,1
24214,6136797,1
24211,6136655,1
24210,6135713,1
24242,6146131,1
24239,6145344,1
24238,6145337,1
24237,6144708,1
4966,609209,1
4965,608790,1
4963,607886,1
4962,607882,1
4959,606648,1
4958,606133,1
4957,606118,1
4954,605598,1
24230,6141137,1
24229,6140958,1
24223,6139284,1
24221,6139199,1
4934,596290,1
4933,596202,1
4932,596033,1
4930,595612,1
4927,595472,1
4923,594790,1
4920,593459,1
4948,603433,1
4946,602831,1
4944,601366,1
4942,599993,1
4941,598801,1
4940,598508,1
24245,6146938,1
24244,6146752,1
24243,6146736,1
4883,586827,1
4880,586128,1
4878,584948,1
4877,584854,1
4902,590475,1
4900,589996,1
4899,589912,1
4897,589682,1
4896,589593,1
4892,588670,1
4891,588303,1
24257,6148619,1
24253,6148122,1
24250,6147855,1
24248,6147490,1
4918,592698,1
4846,578855,1
4845,578824,1
4870,583761,1
4869,583477,1
4865,582644,1
4863,582538,1
4861,581744,1
4859,581369,1
4857,581028,1
24278,6154513,1
24273,6153643,1
24272,6153602,1
24270,6153556,1
24268,6153438,1
24264,6152351,1
24263,6151891,1
24297,6159529,1
4819,571235,1
4818,571153,1
4814,570740,1
4811,570551,1
4808,569920,1
4836,576823,1
4835,576572,1
4829,574915,1
4828,574583,1
4827,574061,1
4824,573226,1
24291,6157363,1
24282,6155638,1
24281,6155587,1
4850,579058,1
24319,6166309,1
24311,6164368,1
4786,565101,1
4780,564424,1
4778,564349,1
4805,568841,1
4803,568116,1
4797,566969,1
4795,566454,1
4794,566209,1
4793,566190,1
24307,6162682,1
24304,6161854,1
24301,6160701,1
24299,6160109,1
24298,6159918,1
4757,556117,1
4753,554610,1
4752,554276,1
4749,552892,1
4748,552825,1
4744,551423,1
4773,563489,1
4771,562591,1
4770,562311,1
4768,561119,1
4767,560415,1
4766,560383,1
4760,559125,1
24323,6168170,1
24321,6167266,1
24320,6166335,1
4721,548863,1
4720,548785,1
4717,548325,1
4716,547115,1
4713,546193,1
4712,546122,1
4742,551305,1
4739,550940,1
4733,550460,1
24342,6171907,1
24341,6171755,1
24339,6171015,1
24335,6170576,1
24333,6170276,1
24331,6170135,1
24329,6169876,1
24362,6178280,1
24360,6177363,1
24359,6177180,1
4710,546084,1
4707,544702,1
4703,543487,1
4699,541953,1
4697,540533,1
4695,540235,1
24355,6176041,1
24354,6176032,1
24353,6175729,1
24352,6175691,1
24350,6174890,1
24346,6173699,1
4722,548866,1
24376,6180568,1
4657,533320,1
4655,533152,1
4653,532953,1
4649,532336,1
4663,533914,1
4691,538680,1
4690,538457,1
4682,536877,1
4681,536724,1
24370,6179849,1
24369,6179629,1
24368,6179397,1
24365,6178584,1
24364,6178448,1
24363,6178325,1
24393,6184954,1
4627,529338,1
4623,528846,1
4620,528631,1
4645,531807,1
4644,531608,1
4642,531585,1
4640,531298,1
4638,531239,1
4636,530291,1
4634,529694,1
4631,529452,1
24390,6184508,1
24385,6183635,1
24382,6181912,1
24377,6180628,1
24411,6189575,1
4595,524938,1
4593,524747,1
4591,524597,1
4587,524285,1
4583,523804,1
4607,526298,1
4602,525846,1
4601,525795,1
4600,525782,1
4599,525633,1
24405,6187816,1
24403,6187301,1
24402,6186904,1
24400,6186702,1
24398,6186374,1
4559,519258,1
4554,518674,1
4552,518091,1
4582,522817,1
4581,522801,1
4580,522525,1
4578,521778,1
4576,521514,1
4574,521236,1
4571,520803,1
4569,520720,1
4567,520611,1
24422,6194306,1
24415,6191703,1
24413,6190802,1
24412,6190536,1
4529,515028,1
4522,514525,1
4519,514377,1
4550,517651,1
4547,517443,1
4544,517209,1
4542,516931,1
4538,516004,1
4535,515632,1
24434,6196488,1
24430,6195933,1
24423,6194645,1
4566,520590,1
4562,519814,1
4561,519766,1
4560,519403,1
24458,6201525,1
24457,6201393,1
24455,6201308,1
4518,514186,1
